system,sessions,trial,outcome,p_val
XSqrA_M,58,9,0.5813953488372093,4.422710914565096e-06
BM25,58,9,0.4878048780487805,5.529879918098313e-07
Baseline,58,9,0.4146341463414634,1.342021485676956e-07
Tf,58,9,0.34146341463414637,3.215040713607078e-08
Dl,58,9,0.2,2.1824468624358617e-09
Null,58,9,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,58,10,0.5813953488372093,4.422710914565096e-06
BM25,58,10,0.5121951219512195,8.8348256023392e-07
Baseline,58,10,0.575,2.4712666177969423e-06
Tf,58,10,0.3902439024390244,8.345700333429495e-08
Dl,58,10,0.20512820512820512,2.6030573360602674e-09
Null,58,10,0.0,1.4250381342879675e-10
XSqrA_M,59,1,0.5227272727272727,1.4139957017138486e-06
BM25,59,1,0.42857142857142855,1.8310345973738212e-07
Baseline,59,1,0.6190476190476191,8.073767420438102e-06
Tf,59,1,0.2619047619047619,6.214825745573015e-09
Dl,59,1,0.17073170731707318,1.1044620578073076e-09
Null,59,1,0.0,1.1183944549158517e-10
XSqrA_M,59,2,0.5238095238095238,1.2333477307067912e-06
BM25,59,2,0.4878048780487805,5.529879918098313e-07
Baseline,59,2,0.6585365853658537,1.3980455265091693e-05
Tf,59,2,0.34146341463414637,3.215040713607078e-08
Dl,59,2,0.25,5.676644230612976e-09
Null,59,2,0.0,1.2718350764632539e-10
XSqrA_M,59,3,0.5476190476190477,1.9789360052599056e-06
BM25,59,3,0.5,6.254906378427351e-07
Baseline,59,3,0.5,6.254906378427351e-07
Tf,59,3,0.4,9.71464657592879e-08
Dl,59,3,0.175,1.351292032809416e-09
Null,59,3,0.0,1.4250381342879675e-10
XSqrA_M,59,4,0.5813953488372093,4.422710914565096e-06
BM25,59,4,0.5365853658536586,1.4086855631251127e-06
Baseline,59,4,0.55,1.5672479061516015e-06
Tf,59,4,0.3902439024390244,8.345700333429495e-08
Dl,59,4,0.05128205128205128,1.4893675556250784e-10
Null,59,4,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,59,5,0.6136363636363636,9.852420397722191e-06
BM25,59,5,0.47619047619047616,4.7661788511851224e-07
Baseline,59,5,0.4523809523809524,2.9561498122002533e-07
Tf,59,5,0.35714285714285715,4.320463057827488e-08
Dl,59,5,0.1951219512195122,1.7923248521993405e-09
Null,59,5,0.0,1.1183944549158517e-10
XSqrA_M,59,6,0.6363636363636364,1.594711030217795e-05
BM25,59,6,0.5,7.673195200617477e-07
Baseline,59,6,0.5476190476190477,1.9789360052599056e-06
Tf,59,6,0.35714285714285715,4.320463057827488e-08
Dl,59,6,0.1951219512195122,1.7923248521993405e-09
Null,59,6,0.0,1.1183944549158517e-10
XSqrA_M,59,7,0.5714285714285714,3.169123168918922e-06
BM25,59,7,0.5121951219512195,8.8348256023392e-07
Baseline,59,7,0.5121951219512195,8.8348256023392e-07
Tf,59,7,0.34146341463414637,3.215040713607078e-08
Dl,59,7,0.225,3.521543598730579e-09
Null,59,7,0.058823529411764705,3.175900697340418e-10
XSqrA_M,59,8,0.5909090909090909,6.076830232977395e-06
BM25,59,8,0.5,7.673195200617477e-07
Baseline,59,8,0.5,7.673195200617477e-07
Tf,59,8,0.38095238095238093,6.99937338968946e-08
Dl,59,8,0.1951219512195122,1.7923248521993405e-09
Null,59,8,0.0,1.1183944549158517e-10
XSqrA_M,59,9,0.5476190476190477,1.9789360052599056e-06
BM25,59,9,0.5121951219512195,8.8348256023392e-07
Baseline,59,9,0.4,9.71464657592879e-08
Tf,59,9,0.325,2.362051554549779e-08
Dl,59,9,0.1282051282051282,6.252594730523348e-10
Null,59,9,0.06060606060606061,3.523249359502973e-10
XSqrA_M,59,10,0.5681818181818182,3.7425077188266804e-06
BM25,59,10,0.47619047619047616,4.7661788511851224e-07
Baseline,59,10,0.5238095238095238,1.2333477307067912e-06
Tf,59,10,0.2857142857142857,1.0104085164769171e-08
Dl,59,10,0.24390243902439024,4.708980436673801e-09
Null,59,10,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,60,1,0.6046511627906976,7.1178865539227356e-06
BM25,60,1,0.5853658536585366,3.557164763074842e-06
Baseline,60,1,0.5609756097560976,2.2412021885176647e-06
Tf,60,1,0.36585365853658536,5.1831213598398384e-08
Dl,60,1,0.225,3.521543598730579e-09
Null,60,1,0.058823529411764705,3.175900697340418e-10
XSqrA_M,60,2,0.5714285714285714,3.169123168918922e-06
BM25,60,2,0.4878048780487805,5.529879918098313e-07
Baseline,60,2,0.475,3.9380138964819085e-07
Tf,60,2,0.3170731707317073,1.9919816261963716e-08
Dl,60,2,0.23076923076923078,4.1786416716631105e-09
Null,60,2,0.0,1.2718350764632539e-10
XSqrA_M,60,3,0.5909090909090909,6.076830232977395e-06
BM25,60,3,0.5238095238095238,1.2333477307067912e-06
Baseline,60,3,0.47619047619047616,4.7661788511851224e-07
Tf,60,3,0.35714285714285715,4.320463057827488e-08
Dl,60,3,0.21428571428571427,2.3461074282142595e-09
Null,60,3,0.0,1.1183944549158517e-10
XSqrA_M,60,4,0.5813953488372093,4.422710914565096e-06
BM25,60,4,0.4878048780487805,5.529879918098313e-07
Baseline,60,4,0.5853658536585366,3.557164763074842e-06
Tf,60,4,0.3170731707317073,1.9919816261963716e-08
Dl,60,4,0.225,3.521543598730579e-09
Null,60,4,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,60,5,0.5813953488372093,4.422710914565096e-06
BM25,60,5,0.5365853658536586,1.4086855631251127e-06
Baseline,60,5,0.5,6.254906378427351e-07
Tf,60,5,0.36585365853658536,5.1831213598398384e-08
Dl,60,5,0.20512820512820512,2.6030573360602674e-09
Null,60,5,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,60,6,0.5813953488372093,4.422710914565096e-06
BM25,60,6,0.47619047619047616,4.7661788511851224e-07
Baseline,60,6,0.47619047619047616,4.7661788511851224e-07
Tf,60,6,0.2857142857142857,1.0104085164769171e-08
Dl,60,6,0.24390243902439024,4.708980436673801e-09
Null,60,6,0.0,1.1183944549158517e-10
XSqrA_M,60,7,0.5714285714285714,3.169123168918922e-06
BM25,60,7,0.5121951219512195,8.8348256023392e-07
Baseline,60,7,0.5,6.254906378427351e-07
Tf,60,7,0.325,2.362051554549779e-08
Dl,60,7,0.15384615384615385,1.0068612351282442e-09
Null,60,7,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,60,8,0.627906976744186,1.1432170551736569e-05
BM25,60,8,0.5238095238095238,1.2333477307067912e-06
Baseline,60,8,0.4634146341463415,3.4549367520738685e-07
Tf,60,8,0.3902439024390244,8.345700333429495e-08
Dl,60,8,0.2,2.1824468624358617e-09
Null,60,8,0.058823529411764705,3.175900697340418e-10
XSqrA_M,60,9,0.5348837209302325,1.6984666430537982e-06
BM25,60,9,0.5121951219512195,8.8348256023392e-07
Baseline,60,9,0.3170731707317073,1.9919816261963716e-08
Tf,60,9,0.36585365853658536,5.1831213598398384e-08
Dl,60,9,0.15,8.359365900938847e-10
Null,60,9,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,60,10,0.5581395348837209,2.743034533895946e-06
BM25,60,10,0.4634146341463415,3.4549367520738685e-07
Baseline,60,10,0.6585365853658537,1.3980455265091693e-05
Tf,60,10,0.2926829268292683,1.2328824811760408e-08
Dl,60,10,0.275,9.140953152503078e-09
Null,60,10,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,61,1,0.5714285714285714,3.169123168918922e-06
BM25,61,1,0.5365853658536586,1.4086855631251127e-06
Baseline,61,1,0.45,2.474297799499977e-07
Tf,61,1,0.375,6.072179715171592e-08
Dl,61,1,0.1,3.191265006925598e-10
Null,61,1,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,61,2,0.5909090909090909,6.076830232977395e-06
BM25,61,2,0.5,7.673195200617477e-07
Baseline,61,2,0.5609756097560976,2.2412021885176647e-06
Tf,61,2,0.35714285714285715,4.320463057827488e-08
Dl,61,2,0.125,5.166992602893738e-10
Null,61,2,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,61,3,0.5348837209302325,1.6984666430537982e-06
BM25,61,3,0.4634146341463415,3.4549367520738685e-07
Baseline,61,3,0.4634146341463415,3.4549367520738685e-07
Tf,61,3,0.36585365853658536,5.1831213598398384e-08
Dl,61,3,0.17073170731707318,1.1044620578073076e-09
Null,61,3,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,61,4,0.6046511627906976,7.1178865539227356e-06
BM25,61,4,0.5,7.673195200617477e-07
Baseline,61,4,0.43902439024390244,2.154942114285424e-07
Tf,61,4,0.3902439024390244,8.345700333429495e-08
Dl,61,4,0.175,1.351292032809416e-09
Null,61,4,0.0,1.2718350764632539e-10
XSqrA_M,61,5,0.5952380952380952,5.0643153486748686e-06
BM25,61,5,0.5365853658536586,1.4086855631251127e-06
Baseline,61,5,0.475,3.9380138964819085e-07
Tf,61,5,0.4,9.71464657592879e-08
Dl,61,5,0.125,5.166992602893738e-10
Null,61,5,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,61,6,0.6136363636363636,9.852420397722191e-06
BM25,61,6,0.5,7.673195200617477e-07
Baseline,61,6,0.5,7.673195200617477e-07
Tf,61,6,0.38095238095238093,6.99937338968946e-08
Dl,61,6,0.12195121951219512,4.1850083585941083e-10
Null,61,6,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,61,7,0.6136363636363636,9.852420397722191e-06
BM25,61,7,0.5,7.673195200617477e-07
Baseline,61,7,0.4523809523809524,2.9561498122002533e-07
Tf,61,7,0.35714285714285715,4.320463057827488e-08
Dl,61,7,0.11904761904761904,3.3184216206329287e-10
Null,61,7,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,61,8,0.5909090909090909,6.076830232977395e-06
BM25,61,8,0.5,7.673195200617477e-07
Baseline,61,8,0.42857142857142855,1.8310345973738212e-07
Tf,61,8,0.3333333333333333,2.664243468527271e-08
Dl,61,8,0.21428571428571427,2.3461074282142595e-09
Null,61,8,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,61,9,0.5454545454545454,2.301796726181159e-06
BM25,61,9,0.47619047619047616,4.7661788511851224e-07
Baseline,61,9,0.47619047619047616,4.7661788511851224e-07
Tf,61,9,0.30952380952380953,1.641422244527307e-08
Dl,61,9,0.21428571428571427,2.3461074282142595e-09
Null,61,9,0.05714285714285714,2.819825034629631e-10
XSqrA_M,61,10,0.6136363636363636,9.852420397722191e-06
BM25,61,10,0.5,7.673195200617477e-07
Baseline,61,10,0.4523809523809524,2.9561498122002533e-07
Tf,61,10,0.38095238095238093,6.99937338968946e-08
Dl,61,10,0.1951219512195122,1.7923248521993405e-09
Null,61,10,0.0,1.1183944549158517e-10
XSqrA_M,62,1,0.5952380952380952,5.0643153486748686e-06
BM25,62,1,0.5,6.254906378427351e-07
Baseline,62,1,0.55,1.5672479061516015e-06
Tf,62,1,0.35,3.78980733776747e-08
Dl,62,1,0.225,3.521543598730579e-09
Null,62,1,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,62,2,0.5348837209302325,1.6984666430537982e-06
BM25,62,2,0.4634146341463415,3.4549367520738685e-07
Baseline,62,2,0.4634146341463415,3.4549367520738685e-07
Tf,62,2,0.34146341463414637,3.215040713607078e-08
Dl,62,2,0.225,3.521543598730579e-09
Null,62,2,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,62,3,0.5909090909090909,6.076830232977395e-06
BM25,62,3,0.5238095238095238,1.2333477307067912e-06
Baseline,62,3,0.47619047619047616,4.7661788511851224e-07
Tf,62,3,0.35714285714285715,4.320463057827488e-08
Dl,62,3,0.14634146341463414,6.80097621703464e-10
Null,62,3,0.0,1.1183944549158517e-10
XSqrA_M,62,4,0.5813953488372093,4.422710914565096e-06
BM25,62,4,0.5121951219512195,8.8348256023392e-07
Baseline,62,4,0.475,3.9380138964819085e-07
Tf,62,4,0.3902439024390244,8.345700333429495e-08
Dl,62,4,0.15384615384615385,1.0068612351282442e-09
Null,62,4,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,62,5,0.5813953488372093,4.422710914565096e-06
BM25,62,5,0.4878048780487805,5.529879918098313e-07
Baseline,62,5,0.5,6.254906378427351e-07
Tf,62,5,0.3902439024390244,8.345700333429495e-08
Dl,62,5,0.20512820512820512,2.6030573360602674e-09
Null,62,5,0.0,1.2718350764632539e-10
XSqrA_M,62,6,0.6046511627906976,7.1178865539227356e-06
BM25,62,6,0.5609756097560976,2.2412021885176647e-06
Baseline,62,6,0.5365853658536586,1.4086855631251127e-06
Tf,62,6,0.36585365853658536,5.1831213598398384e-08
Dl,62,6,0.15,8.359365900938847e-10
Null,62,6,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,62,7,0.5681818181818182,3.7425077188266804e-06
BM25,62,7,0.5,7.673195200617477e-07
Baseline,62,7,0.6190476190476191,8.073767420438102e-06
Tf,62,7,0.3333333333333333,2.664243468527271e-08
Dl,62,7,0.0975609756097561,2.5736107901310056e-10
Null,62,7,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,62,8,0.5909090909090909,6.076830232977395e-06
BM25,62,8,0.47619047619047616,4.7661788511851224e-07
Baseline,62,8,0.6428571428571429,1.2837744618433384e-05
Tf,62,8,0.3333333333333333,2.664243468527271e-08
Dl,62,8,0.21951219512195122,2.906358969444204e-09
Null,62,8,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,62,9,0.5581395348837209,2.743034533895946e-06
BM25,62,9,0.5,6.254906378427351e-07
Baseline,62,9,0.6097560975609756,5.630843456507827e-06
Tf,62,9,0.36585365853658536,5.1831213598398384e-08
Dl,62,9,0.12195121951219512,4.1850083585941083e-10
Null,62,9,0.0,1.2718350764632539e-10
XSqrA_M,62,10,0.6428571428571429,1.2837744618433384e-05
BM25,62,10,0.525,9.912976281904871e-07
Baseline,62,10,0.45,2.474297799499977e-07
Tf,62,10,0.35,3.78980733776747e-08
Dl,62,10,0.28205128205128205,1.0729392938584883e-08
Null,62,10,0.06060606060606061,3.523249359502973e-10
XSqrA_M,63,1,0.5813953488372093,4.422710914565096e-06
BM25,63,1,0.4634146341463415,3.4549367520738685e-07
Baseline,63,1,0.5365853658536586,1.4086855631251127e-06
Tf,63,1,0.2926829268292683,1.2328824811760408e-08
Dl,63,1,0.125,5.166992602893738e-10
Null,63,1,0.0,1.4250381342879675e-10
XSqrA_M,63,2,0.5909090909090909,6.076830232977395e-06
BM25,63,2,0.5,7.673195200617477e-07
Baseline,63,2,0.35714285714285715,4.320463057827488e-08
Tf,63,2,0.3333333333333333,2.664243468527271e-08
Dl,63,2,0.17073170731707318,1.1044620578073076e-09
Null,63,2,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,63,3,0.5813953488372093,4.422710914565096e-06
BM25,63,3,0.5365853658536586,1.4086855631251127e-06
Baseline,63,3,0.24390243902439024,4.708980436673801e-09
Tf,63,3,0.3902439024390244,8.345700333429495e-08
Dl,63,3,0.2,2.1824468624358617e-09
Null,63,3,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,63,4,0.5813953488372093,4.422710914565096e-06
BM25,63,4,0.4878048780487805,5.529879918098313e-07
Baseline,63,4,0.5609756097560976,2.2412021885176647e-06
Tf,63,4,0.36585365853658536,5.1831213598398384e-08
Dl,63,4,0.14634146341463414,6.80097621703464e-10
Null,63,4,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,63,5,0.6046511627906976,7.1178865539227356e-06
BM25,63,5,0.4878048780487805,5.529879918098313e-07
Baseline,63,5,0.4878048780487805,5.529879918098313e-07
Tf,63,5,0.3902439024390244,8.345700333429495e-08
Dl,63,5,0.225,3.521543598730579e-09
Null,63,5,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,63,6,0.5476190476190477,1.9789360052599056e-06
BM25,63,6,0.4634146341463415,3.4549367520738685e-07
Baseline,63,6,0.5609756097560976,2.2412021885176647e-06
Tf,63,6,0.36585365853658536,5.1831213598398384e-08
Dl,63,6,0.075,1.9695502480596478e-10
Null,63,6,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,63,7,0.5681818181818182,3.7425077188266804e-06
BM25,63,7,0.5,7.673195200617477e-07
Baseline,63,7,0.6190476190476191,8.073767420438102e-06
Tf,63,7,0.3333333333333333,2.664243468527271e-08
Dl,63,7,0.16666666666666666,8.833588441301725e-10
Null,63,7,0.0,1.1183944549158517e-10
XSqrA_M,63,8,0.5581395348837209,2.743034533895946e-06
BM25,63,8,0.4878048780487805,5.529879918098313e-07
Baseline,63,8,0.5365853658536586,1.4086855631251127e-06
Tf,63,8,0.2926829268292683,1.2328824811760408e-08
Dl,63,8,0.125,5.166992602893738e-10
Null,63,8,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,63,9,0.6046511627906976,7.1178865539227356e-06
BM25,63,9,0.5365853658536586,1.4086855631251127e-06
Baseline,63,9,0.4146341463414634,1.342021485676956e-07
Tf,63,9,0.3170731707317073,1.9919816261963716e-08
Dl,63,9,0.25,5.676644230612976e-09
Null,63,9,0.0,1.2718350764632539e-10
XSqrA_M,63,10,0.5581395348837209,2.743034533895946e-06
BM25,63,10,0.5121951219512195,8.8348256023392e-07
Baseline,63,10,0.5121951219512195,8.8348256023392e-07
Tf,63,10,0.3902439024390244,8.345700333429495e-08
Dl,63,10,0.175,1.351292032809416e-09
Null,63,10,0.058823529411764705,3.175900697340418e-10
XSqrA_M,64,1,0.5348837209302325,1.6984666430537982e-06
BM25,64,1,0.43902439024390244,2.154942114285424e-07
Baseline,64,1,0.5365853658536586,1.4086855631251127e-06
Tf,64,1,0.34146341463414637,3.215040713607078e-08
Dl,64,1,0.2,2.1824468624358617e-09
Null,64,1,0.0,1.2718350764632539e-10
XSqrA_M,64,2,0.5813953488372093,4.422710914565096e-06
BM25,64,2,0.5121951219512195,8.8348256023392e-07
Baseline,64,2,0.4634146341463415,3.4549367520738685e-07
Tf,64,2,0.2926829268292683,1.2328824811760408e-08
Dl,64,2,0.225,3.521543598730579e-09
Null,64,2,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,64,3,0.5581395348837209,2.743034533895946e-06
BM25,64,3,0.43902439024390244,2.154942114285424e-07
Baseline,64,3,0.34146341463414637,3.215040713607078e-08
Tf,64,3,0.2926829268292683,1.2328824811760408e-08
Dl,64,3,0.225,3.521543598730579e-09
Null,64,3,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,64,4,0.6046511627906976,7.1178865539227356e-06
BM25,64,4,0.4878048780487805,5.529879918098313e-07
Baseline,64,4,0.3902439024390244,8.345700333429495e-08
Tf,64,4,0.34146341463414637,3.215040713607078e-08
Dl,64,4,0.21951219512195122,2.906358969444204e-09
Null,64,4,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,64,5,0.6046511627906976,7.1178865539227356e-06
BM25,64,5,0.4878048780487805,5.529879918098313e-07
Baseline,64,5,0.5609756097560976,2.2412021885176647e-06
Tf,64,5,0.36585365853658536,5.1831213598398384e-08
Dl,64,5,0.175,1.351292032809416e-09
Null,64,5,0.058823529411764705,3.175900697340418e-10
XSqrA_M,64,6,0.5952380952380952,5.0643153486748686e-06
BM25,64,6,0.525,9.912976281904871e-07
Baseline,64,6,0.4,9.71464657592879e-08
Tf,64,6,0.325,2.362051554549779e-08
Dl,64,6,0.15,8.359365900938847e-10
Null,64,6,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,64,7,0.5454545454545454,2.301796726181159e-06
BM25,64,7,0.43902439024390244,2.154942114285424e-07
Baseline,64,7,0.40476190476190477,1.132731508896442e-07
Tf,64,7,0.38095238095238093,6.99937338968946e-08
Dl,64,7,0.19047619047619047,1.4400407563008076e-09
Null,64,7,0.05714285714285714,2.819825034629631e-10
XSqrA_M,64,8,0.5581395348837209,2.743034533895946e-06
BM25,64,8,0.5121951219512195,8.8348256023392e-07
Baseline,64,8,0.4146341463414634,1.342021485676956e-07
Tf,64,8,0.3902439024390244,8.345700333429495e-08
Dl,64,8,0.175,1.351292032809416e-09
Null,64,8,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,64,9,0.5581395348837209,2.743034533895946e-06
BM25,64,9,0.47619047619047616,4.7661788511851224e-07
Baseline,64,9,0.4523809523809524,2.9561498122002533e-07
Tf,64,9,0.2857142857142857,1.0104085164769171e-08
Dl,64,9,0.24390243902439024,4.708980436673801e-09
Null,64,9,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,64,10,0.6136363636363636,9.852420397722191e-06
BM25,64,10,0.5476190476190477,1.9789360052599056e-06
Baseline,64,10,0.42857142857142855,1.8310345973738212e-07
Tf,64,10,0.38095238095238093,6.99937338968946e-08
Dl,64,10,0.21951219512195122,2.906358969444204e-09
Null,64,10,0.0,1.1183944549158517e-10
XSqrA_M,65,1,0.5952380952380952,5.0643153486748686e-06
BM25,65,1,0.5609756097560976,2.2412021885176647e-06
Baseline,65,1,0.5128205128205128,6.906563164693726e-07
Tf,65,1,0.4,9.71464657592879e-08
Dl,65,1,0.2894736842105263,1.2340954631362586e-08
Null,65,1,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,65,2,0.6046511627906976,7.1178865539227356e-06
BM25,65,2,0.4878048780487805,5.529879918098313e-07
Baseline,65,2,0.43902439024390244,2.154942114285424e-07
Tf,65,2,0.36585365853658536,5.1831213598398384e-08
Dl,65,2,0.2,2.1824468624358617e-09
Null,65,2,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,65,3,0.6136363636363636,9.852420397722191e-06
BM25,65,3,0.5,7.673195200617477e-07
Baseline,65,3,0.40476190476190477,1.132731508896442e-07
Tf,65,3,0.30952380952380953,1.641422244527307e-08
Dl,65,3,0.14634146341463414,6.80097621703464e-10
Null,65,3,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,65,4,0.5952380952380952,5.0643153486748686e-06
BM25,65,4,0.4878048780487805,5.529879918098313e-07
Baseline,65,4,0.55,1.5672479061516015e-06
Tf,65,4,0.35,3.78980733776747e-08
Dl,65,4,0.20512820512820512,2.6030573360602674e-09
Null,65,4,0.0,1.4250381342879675e-10
XSqrA_M,65,5,0.5909090909090909,6.076830232977395e-06
BM25,65,5,0.5,7.673195200617477e-07
Baseline,65,5,0.42857142857142855,1.8310345973738212e-07
Tf,65,5,0.3333333333333333,2.664243468527271e-08
Dl,65,5,0.21951219512195122,2.906358969444204e-09
Null,65,5,0.05714285714285714,2.819825034629631e-10
XSqrA_M,65,6,0.5681818181818182,3.7425077188266804e-06
BM25,65,6,0.47619047619047616,4.7661788511851224e-07
Baseline,65,6,0.5476190476190477,1.9789360052599056e-06
Tf,65,6,0.3333333333333333,2.664243468527271e-08
Dl,65,6,0.1951219512195122,1.7923248521993405e-09
Null,65,6,0.05714285714285714,2.819825034629631e-10
XSqrA_M,65,7,0.5813953488372093,4.422710914565096e-06
BM25,65,7,0.5121951219512195,8.8348256023392e-07
Baseline,65,7,0.5853658536585366,3.557164763074842e-06
Tf,65,7,0.34146341463414637,3.215040713607078e-08
Dl,65,7,0.3,1.470286218855212e-08
Null,65,7,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,65,8,0.5813953488372093,4.422710914565096e-06
BM25,65,8,0.5238095238095238,1.2333477307067912e-06
Baseline,65,8,0.5,7.673195200617477e-07
